"state","puma12","stab","PUMAname","LandSQMI","afact"
"FIPS state","puma12","State Postal Code","PUMA12 Name","Land Area Sq Mls","puma12 to puma12 alloc factor"
"27","02100","MN","Southwest Minnesota",5568.68,1 
"27","02200","MN","Blue Earth, Nicollet & Waseca Counties--Mankato City",1619.694,1 
"27","02300","MN","Rice, Goodhue & Le Sueur Counties",1701.282,1 
"27","02400","MN","Mower, Steele, Freeborn & Dodge Counties",2287.337,1 
"27","02500","MN","Olmsted County--Rochester City",653.349,1 
"27","02600","MN","Winona, Wabasha, Fillmore & Houston Counties--Winona City",2562.546,1 
"28","00100","MS","North Delta Region--DeSoto County--Southaven City",476.145,1 
"28","00200","MS","Northeast Region--Marshall, Alcorn, Prentiss, Tippah, Tishomingo & Benton Counties",2809.896,1 
"28","00300","MS","North Delta Region--Panola, Tate, Coahoma, Tallahatchie, Tunica & Quitman Counties",3147.313,1 
"28","00400","MS","Three Rivers Region--Lafayette, Monroe, Itawamba, Chickasaw & Calhoun Counties",3017.942,1 
"28","00500","MS","Three Rivers Region--Lee, Pontotoc & Union Counties--Tupelo City",1363.238,1 
"28","00600","MS","Golden Triangle Region--Starkville, Columbus & West Point Cities",3515.288,1 
"28","00700","MS","North Central Region",4008.678,1 
"28","00800","MS","South Delta Region",3562.325,1 
"28","00900","MS","Central Region--Madison & Yazoo Counties",1621.826,1 
"28","01000","MS","Central Region--Jackson (West & South) & Clinton (South & East) Cities",193.828,1 
"28","01100","MS","Central Region--Jackson City (East & Central)",55.24,1 
"28","01200","MS","Central Region--Hinds (West), Warren & Copiah Counties--Vicksburg City",2002.045,1 
"28","01300","MS","Central Region--Rankin & Simpson Counties",1364.648,1 
"28","01400","MS","East Central Region--Neshoba, Scott, Leake, Jasper, Smith & Kemper Counties",3841.003,1 
"28","01500","MS","East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",1973.292,1 
"28","01600","MS","Southwest Region",5271.473,1 
"28","01700","MS","South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",3040.535,1 
"28","01800","MS","South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",2153.005,1 
"28","01900","MS","South Region--Pearl River, Hancock, George & Stone Counties",2208.805,1 
"28","02000","MS","South Region--Harrison County--Gulfport & Biloxi Cities",573.994,1 
"28","02100","MS","South Region--Jackson County",722.754,1 
"29","00100","MO","Northwest Missouri",7133.04,1 
"29","00200","MO","Buchanan, Andrew & DeKalb Counties",1262.086,1 
"29","00300","MO","Northeast Missouri",5681.49,1 
"29","00400","MO","Lincoln, Warren, Audrain, Pike & Montgomery Counties",2954.077,1 
"29","00500","MO","Cole, Callaway, Moniteau & Osage Counties",2247.696,1 
"29","00600","MO","Boone County",685.414,1 
"29","00700","MO","Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",4394.827,1 
"29","00800","MO","Johnson, Lafayette, Ray, Clinton & Caldwell Counties",2871.869,1 
"29","00901","MO","Clay County (Northeast)",334.581,1 
"29","00902","MO","Kansas City (North Central), Gladstone City & North Kansas City",59.486,1 
"29","00903","MO","Platte County",423.421,1 
"29","01001","MO","Jackson County--Kansas City (Central)",59.665,1 
"29","01002","MO","Jackson County (North Central)",65.51,1 
"29","01003","MO","Jackson County (East)",309.949,1 
"29","01004","MO","Jackson County (South Central)",89.962,1 
"29","01005","MO","Jackson County--Kansas City (South)",79.376,1 
"29","01100","MO","Cass & Bates Counties",1533.525,1 
"29","01200","MO","Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",4361.481,1 
"29","01300","MO","Laclede, Polk, Benton, Dallas & Hickory Counties",3044.161,1 
"29","01400","MO","Pulaski, Camden, Miller & Morgan Counties",2393.247,1 
"29","01500","MO","Phelps, Crawford, Dent, Gasconade & Maries Counties",3211.873,1 
"29","01600","MO","Franklin County",922.681,1 
"29","01701","MO","St. Charles County (South)",224.452,1 
"29","01702","MO","St. Charles County (Northwest)",130.859,1 
"29","01703","MO","St. Charles County (Northeast)",205.124,1 
"29","01801","MO","St. Louis County (Northeast)",59.854,1 
"29","01802","MO","St. Louis County (Northwest)",61.427,1 
"29","01803","MO","St. Louis County (Inner Ring North)",29.718,1 
"29","01804","MO","St. Louis County (West)",96.811,1 
"29","01805","MO","St. Louis County (Central)",52.486,1 
"29","01806","MO","St. Louis County (Central West)",44.777,1 
"29","01807","MO","St. Louis County (Inner Ring South)",43.618,1 
"29","01808","MO","St. Louis County (South)",119.109,1 
"29","01901","MO","St. Louis City (North)",31.6,1 
"29","01902","MO","St. Louis City (South)",30.309,1 
"29","02001","MO","Jefferson County (North)",110.984,1 
"29","02002","MO","Jefferson County (South)",545.645,1 
"29","02100","MO","St. Francois, Washington, Perry & Ste. Genevieve Counties",2185.306,1 
"29","02200","MO","Cape Girardeau, Scott & Bollinger Counties",1616.43,1 
"29","02300","MO","Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",2943.258,1 
"29","02400","MO","Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties",4443.87,1 
"29","02500","MO","Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",6138.504,1 
"29","02601","MO","Christian, Greene (Outside Springfield City) & Webster Counties",1629.786,1 
"29","02602","MO","Greene County--Springfield City (North)",83.213,1 
"29","02603","MO","Greene County--Springfield City (South)",117.513,1 
"29","02700","MO","Taney, Barry, Stone & McDonald Counties",2414.201,1 
"29","02800","MO","Jasper & Newton Counties",1263.252,1 
"30","00100","MT","Northwest Montana--Kalispell City",11696.513,1 
"30","00200","MT","West Montana--Missoula City",10454.355,1 
"30","00300","MT","Southwest Montana--Butte-Silver Bow & Helena City",20945.55,1 
"30","00400","MT","North Central Montana--Great Falls City",32717.681,1 
"30","00500","MT","South Central Montana--Bozeman City",11105.095,1 
"30","00600","MT","East Montana (Outside Billings City)",58578.279,1 
"30","00700","MT","Billings City",48.328,1 
"31","00100","NE","North Central & Northwest Nebraska",26096.462,1 
"31","00200","NE","Northeast Nebraska",9132.91,1 
"31","00300","NE","Central Nebraska",8846.731,1 
"31","00400","NE","Southwest Nebraska",15983.635,1 
"31","00500","NE","South Central Nebraska",5439.058,1 
"31","00600","NE","Southeast Nebraska",7694.038,1 
"31","00701","NE","Dodge, Cass, Saunders & Washington Counties",2226.343,1 
"31","00702","NE","Sarpy County--Bellevue City",238.99,1 
"31","00801","NE","Lancaster County--Lincoln City (North)",399.377,1 
"31","00802","NE","Lancaster County--Lincoln City (South)",438.172,1 
"31","00901","NE","Douglas County--Omaha City (Northwest)",171.822,1 
"31","00902","NE","Douglas County--Omaha City (Southwest)",83.544,1 
"31","00903","NE","Douglas County--Omaha City (Northeast)",46.961,1 
"31","00904","NE","Douglas County--Omaha City (Southeast)",26.127,1 
"32","00101","NV","Washoe County (South Central)--Reno City",54.324,1 
"32","00102","NV","Washoe County (South)",420.367,1 
"32","00103","NV","Washoe County (North)--Sparks City",5827.675,1 
"32","00200","NV","Carson City, Lyon, Douglas & Storey Counties",3118.488,1 
"32","00300","NV","Rural Nevada",92468.895,1 
"32","00401","NV","Clark County (Northwest Central)--Northwest Las Vegas Valley",33.51,1 
"32","00402","NV","Clark County (North)--Las Vegas (Northeast) & North Las Vegas (Outer) Cities",2217.468,1 
"32","00403","NV","Clark County (Central)--Greater North Las Vegas City",51.595,1 
"32","00404","NV","Clark County (East)--Mesquite City, Sunrise Manor (North), Moapa Valley & Nellis AFB",1873.525,1 
"32","00405","NV","Las Vegas City (Southeast)",18.151,1 
"32","00406","NV","Las Vegas City (South Central)",20.541,1 
"32","00407","NV","Clark County (West)--Las Vegas City (Southwest)",1043.509,1 
"32","00408","NV","Clark County (Central)--Spring Valley & Summerlin South",88.581,1 
"32","00409","NV","Clark County (Central)--Paradise (Northwest) & Winchester",33.916,1 
"32","00410","NV","Clark County (Central)--Whitney, Sunrise Manor (South) & Paradise (Northeast)",22.336,1 
"32","00411","NV","Clark County (Central)--Henderson City (West)",77.044,1 
"32","00412","NV","Clark County (South)--Henderson (East) & Boulder Cities",2374.866,1 
"32","00413","NV","Clark County (Central)--Paradise (South) & Enterprise",36.388,1 
"33","00100","NH","Northern New Hampshire--Grafton & Coos Counties",3503.434,1 
"33","00200","NH","Lakes Region--Belknap, Carroll & Merrimack (Northern) Counties",1499.054,1 
"33","00300","NH","Strafford Region--Strafford, Rockingham (Northern) & Carroll (Southeastern) Counties",525.487,1 
"33","00400","NH","Central New Hampshire--Merrimack County (Central)--Concord City",667.599,1 
"33","00500","NH","Southwestern New Hampshire--Cheshire & Sullivan Counties",1243.974,1 
"33","00600","NH","Hillsborough County (Western)",571.187,1 
"33","00700","NH","Outer Manchester City",446.528,1 
"33","00800","NH","Manchester City",33.101,1 
"33","00900","NH","Hillsborough County (Southeastern)--Greater Nashua City",100.49,1 
"33","01000","NH","Seacoast Region--Rockingham County (Southern)--Portsmouth City",361.796,1 
"34","00101","NJ","Atlantic County (East)--Atlantic City & Ventnor City",121.83,1 
"34","00102","NJ","Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town",429.876,1 
"34","00301","NJ","Bergen County (South Central)--Hackensack & Englewood (West) Cities",13.333,1 
"34","00302","NJ","Bergen County (Southwest)--Rutherford, North Arlington & Hasbrouck Heights Boroughs",26.234,1 
"34","00303","NJ","Bergen County (Southeast)--Fort Lee, Cliffside Park & Palisades Park Boroughs",12.343,1 
"34","00304","NJ","Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough",14.839,1 
"34","00305","NJ","Bergen County (East)--Tenafly, Park Ridge & Cresskill Boroughs",45.621,1 
"34","00306","NJ","Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs",62.313,1 
"34","00307","NJ","Bergen County (North Central)--Bergenfield, Paramus, Dumont & New Milford Boroughs",21.784,1 
"34","00308","NJ","Bergen County (Central)--Ridgewood Village, Glen Rock & Westwood Boroughs",36.542,1 
"34","00400","NJ","Passaic County (Southeast)--Paterson City",8.428,1 
"34","00501","NJ","Passaic County (South)--Passaic & Clifton (Southeast) Cities",11.099,1 
"34","00502","NJ","Passaic County (Central)--Hawthorne Borough & Clifton City (Northwest)",28.96,1 
"34","00503","NJ","Passaic County (North)--Ringwood, Wanaque & Pompton Lakes Boroughs",136.106,1 
"34","00601","NJ","Hudson County (Central)--Jersey City (North)",6.365,1 
"34","00602","NJ","Hudson County (Central)--Jersey City (South)",7.859,1 
"34","00701","NJ","Hudson County (North)--West New York, Secaucus & Guttenberg Towns",12.159,1 
"34","00702","NJ","Hudson County (Northeast)--Union City & Hoboken Cities",3.354,1 
"34","00703","NJ","Hudson County (South & West)--Bayonne City, Kearney & Harrison Towns",16.454,1 
"34","00800","NJ","Hunterdon County",427.819,1 
"34","00901","NJ","Middlesex County (Southeast)",82.37,1 
"34","00902","NJ","Middlesex County (Southwest)",82.95,1 
"34","00903","NJ","Middlesex County (Northwest)--South Plainfield & Middlesex Boroughs",34.145,1 
"34","00904","NJ","Middlesex County (North Central)--Metuchen Borough",31.597,1 
"34","00905","NJ","Middlesex County (Northeast)--Carteret Borough",23.079,1 
"34","00906","NJ","Middlesex County (Central)--New Brunswick City, South River & Highland Park Boroughs",31.023,1 
"34","00907","NJ","Middlesex County (East Central)--Perth Amboy City & Sayreville Borough",23.75,1 
"34","01001","NJ","Somerset County (North & West)",156.943,1 
"34","01002","NJ","Somerset County (South)",99.907,1 
"34","01003","NJ","Somerset County (Central)--North Plainfield & Somerville Boroughs",44.963,1 
"34","01101","NJ","Monmouth County (Southeast)--Tinton Falls Borough (South)",58.214,1 
"34","01102","NJ","Monmouth County (Southwest)--Freehold Borough",157.152,1 
"34","01103","NJ","Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough",32.891,1 
"34","01104","NJ","Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs",47.982,1 
"34","01105","NJ","Monmouth County (Northwest)--Keansburg Borough",50.382,1 
"34","01106","NJ","Monmouth County (Central)",122.172,1 
"34","01201","NJ","Ocean County (South)",259.73,1 
"34","01202","NJ","Ocean County (Central)--Beachwood Borough",65.412,1 
"34","01203","NJ","Ocean County (North Central)",46.908,1 
"34","01204","NJ","Ocean County (Northwest)",221.488,1 
"34","01205","NJ","Ocean County (Northeast)--Point Pleasant Borough",35.242,1 
"34","01301","NJ","Essex County (Southeast)--Newark City (North & East)",16.728,1 
"34","01302","NJ","Essex County (Southeast)--Newark City (Southwest)",7.459,1 
"34","01401","NJ","Essex County (Northeast)",12.03,1 
"34","01402","NJ","Essex County (South Central)--East Orange City",15.784,1 
"34","01403","NJ","Essex County (Northwest)",35.536,1 
"34","01404","NJ","Essex County (Southwest)",38.675,1 
"34","01501","NJ","Morris County (North)--Dover Town & Kinnelon Borough",128.09,1 
"34","01502","NJ","Morris County (West)",176.339,1 
"34","01503","NJ","Morris County (East)--Lincoln Park Borough",69.508,1 
"34","01504","NJ","Morris County (South)--Morristown Town, Madison & Florham Park Boroughs",86.239,1 
"34","01600","NJ","Sussex County",519.014,1 
"34","01700","NJ","Warren County",356.918,1 
"34","01800","NJ","Union County (Northeast)--Elizabeth City",12.319,1 
"34","01901","NJ","Union County (North Central)--Roselle Park Borough",15.798,1 
"34","01902","NJ","Union County (Northwest)--Summit City & Westfield Town (North)",33.017,1 
"34","01903","NJ","Union County (Southwest)--Plainfield City & Westfield Town (South)",19.537,1 
"34","01904","NJ","Union County (Southeast)--Linden, Rahway Cities & Roselle Borough (South)",22.184,1 
"34","02001","NJ","Burlington County (North)--Burlington City",59.89,1 
"34","02002","NJ","Burlington County (West Central)",109.572,1 
"34","02003","NJ","Burlington County (South & East)",629.114,1 
"34","02101","NJ","Camden County (North)--Camden & Gloucester Cities",22.168,1 
"34","02102","NJ","Camden County (Central)--Lindenwold & Collingswood Boroughs",29.673,1 
"34","02103","NJ","Camden County (South & West)--Bellmawr & Pine Hill Boroughs",127.972,1 
"34","02104","NJ","Camden County (East Central)--Haddonfield Borough",41.449,1 
"34","02201","NJ","Gloucester County (Northeast)--Woodbury City",62.282,1 
"34","02202","NJ","Gloucester County (South & West)--Glassboro Borough",259.723,1 
"34","02301","NJ","Mercer County (West Central)--Trenton City",22.898,1 
"34","02302","NJ","Mercer County (North)--Princeton Borough",141.854,1 
"34","02303","NJ","Mercer County (South)",59.806,1 
"34","02400","NJ","Cumberland County (South)--Vineland & Millville Cities",362.581,1 
"34","02500","NJ","Salem & Cumberland (North) Counties--Bridgeton City",453.02,1 
"34","02600","NJ","Cape May & Atlantic (South Central) Counties--Ocean City & Somers Point City",255.423,1 
"35","00100","NM","Northwest New Mexico--Navajo Nation",14297.506,1 
"35","00200","NM","San Juan County (Northeast)--Farmington, Bloomfield & Aztec Cities",1204.85,1 
"35","00300","NM","North Central New Mexico",14820.209,1 
"35","00400","NM","Eastern Plains New Mexico",21786.928,1 
"35","00500","NM","Santa Fe County",1909.414,1 
"35","00600","NM","Sandoval County",3710.65,1 
"35","00700","NM","Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo",1538.903,1 
"35","00801","NM","Albuquerque City (Far Northeast Heights)",45.22,1 
"35","00802","NM","Albuquerque City (Near Northeast Heights)",19.932,1 
"35","00803","NM","Albuquerque City (Southeast Heights)",111.344,1 
"35","00804","NM","Albuquerque City (Central) & Bernalillo County (North Valley)",36.609,1 
"35","00805","NM","Albuquerque City (Northwest Mesa), Paradise Hills & Navajo Nation-Tohajiilee Chapter",417.88,1 
"35","00806","NM","Albuquerque City (Southwest Mesa) & Bernalillo County (Southwest Mesa & South Valley)",57.114,1 
"35","00900","NM","Southwest New Mexico",31457.845,1 
"35","01001","NM","Doña Ana County (Outer)",3696.282,1 
"35","01002","NM","Doña Ana County (Central)--Las Cruces, Mesilla Cities & University Park",111.229,1 
"35","01100","NM","Central Southeast New Mexico",17509.575,1 
"35","01200","NM","Far Southeast New Mexico",8566.657,1 
"36","00100","NY","St. Lawrence County",2680.377,1 
"36","00200","NY","Clinton, Franklin, Essex & Hamilton Counties",6178.573,1 
"36","00300","NY","Warren & Washington Counties",1698.136,1 
"36","00401","NY","Herkimer (North & Central) & Oneida (Outer) Counties",2093.297,1 
"36","00402","NY","Oneida County (Central)--Greater Utica & Rome Cities",257.453,1 
"36","00403","NY","Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties",1896.667,1 
"36","00500","NY","Jefferson & Lewis Counties",2543.269,1 
"36","00600","NY","Oswego County",951.65,1 
"36","00701","NY","Onondaga County (Central)--Syracuse City",24.978,1 
"36","00702","NY","Onondaga County (North)",192.952,1 
"36","00703","NY","Onondaga County (Central)--Syracuse City (Outer)",199.38,1 
"36","00704","NY","Cayuga & Onondaga (South) Counties",1052.662,1 
"36","00800","NY","Wayne & Seneca Counties",927.532,1 
"36","00901","NY","Monroe County (East)",87.098,1 
"36","00902","NY","Monroe County (Central)--Rochester City (East)",13.857,1 
"36","00903","NY","Monroe County (Central)--Rochester City (West)",21.379,1 
"36","00904","NY","Monroe County (Central)--Greece & Gates Towns",62.664,1 
"36","00905","NY","Monroe County (North & West)",292.947,1 
"36","00906","NY","Monroe County (South)",179.261,1 
"36","01000","NY","Genesee & Orleans Counties",884.195,1 
"36","01101","NY","Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area",61.581,1 
"36","01102","NY","Niagara County (North & East)",460.778,1 
"36","01201","NY","Erie County (Northwest)",50.812,1 
"36","01202","NY","Erie County (North Central)",53.203,1 
"36","01203","NY","Erie County (Northeast)",240.133,1 
"36","01204","NY","Erie County (Central)",57.361,1 
"36","01205","NY","Erie County (West Central)--Buffalo City (East)",26.84,1 
"36","01206","NY","Erie County (West Central)--Buffalo City (West)",13.535,1 
"36","01207","NY","Erie County (South)",600.811,1 
"36","01300","NY","Livingston & Wyoming Counties",1224.509,1 
"36","01400","NY","Ontario & Yates Counties",982.208,1 
"36","01500","NY","Madison & Cortland Counties",1153.602,1 
"36","01600","NY","Fulton & Montgomery Counties",898.512,1 
"36","01700","NY","Schenectady County--Schenectady City",204.516,1 
"36","01801","NY","Saratoga County (South & Central)",131.207,1 
"36","01802","NY","Saratoga County (Outer)",678.777,1 
"36","01900","NY","Rensselaer County--Troy City",652.431,1 
"36","02001","NY","Albany County (East Central)--Albany City",23.904,1 
"36","02002","NY","Albany County (Outside Albany City)",498.9,1 
"36","02100","NY","Columbia & Greene Counties",1281.867,1 
"36","02201","NY","Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village",57.44,1 
"36","02202","NY","Broome (Outer West) & Tioga Counties",906.74,1 
"36","02203","NY","Chenango, Delaware & Broome (East) Counties",2596.176,1 
"36","02300","NY","Tompkins County",474.649,1 
"36","02401","NY","Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities",323.933,1 
"36","02402","NY","Steuben (North & West), Schuyler & Chemung (North) Counties",1802.311,1 
"36","02500","NY","Cattaraugus & Allegany Counties",2337.658,1 
"36","02600","NY","Chautauqua County",1060.226,1 
"36","02701","NY","Sullivan & Ulster (West) Counties",1619.917,1 
"36","02702","NY","Ulster County (East)",472.45,1 
"36","02801","NY","Dutchess County (North & East)",646.339,1 
"36","02802","NY","Dutchess County (Southwest)",149.291,1 
"36","02901","NY","Orange County (Northeast)--Greater Newburgh City",160.607,1 
"36","02902","NY","Orange County (Northwest)",359.2,1 
"36","02903","NY","Orange County (Southeast)",291.879,1 
"36","03001","NY","Rockland County (North)--New City & Congers",73.781,1 
"36","03002","NY","Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns",52.288,1 
"36","03003","NY","Rockland County (West)--Spring Valley, Suffern Villages & Monsey",47.481,1 
"36","03101","NY","Putnam County",232.214,1 
"36","03102","NY","Westchester County (Northwest)",82.601,1 
"36","03103","NY","Westchester County (Northeast)",223.297,1 
"36","03104","NY","Westchester County (Southeast)",36.187,1 
"36","03105","NY","Westchester County (Central)--White Plains City",46.737,1 
"36","03106","NY","Westchester County (Southwest)--Yonkers City",18.012,1 
"36","03107","NY","Westchester County (South Central)--New Rochelle & Mount Vernon Cities",21.761,1 
"36","03201","NY","Nassau County (Northwest)--North Hempstead Town (North)",38.44,1 
"36","03202","NY","Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City",67.012,1 
"36","03203","NY","Nassau County (East Central)--Oyster Bay Town (Central)",22.857,1 
"36","03204","NY","Nassau County (West Central)--North Hempstead Town (South)",15.074,1 
"36","03205","NY","Nassau County (West Central)--Hempstead Town (Northwest)",14.174,1 
"36","03206","NY","Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor",15.783,1 
"36","03207","NY","Nassau County (Central)--Hempstead Town (Northeast)",16.754,1 
"36","03208","NY","Nassau County (Southeast)--Oyster Bay Town (South)",20.532,1 
"36","03209","NY","Nassau County (Central)--Hempstead Town (East Central)",17.158,1 
"36","03210","NY","Nassau County (South Central)--Hempstead Town (Southeast)",28.041,1 
"36","03211","NY","Nassau County (West Central)--Hempstead Town (West Central)",12.314,1 
"36","03212","NY","Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City",16.578,1 
"36","03301","NY","Suffolk County (Northwest)--Huntington Town (North)",45.219,1 
"36","03302","NY","Suffolk County (Northwest)--Huntington Town (South)",48.905,1 
"36","03303","NY","Suffolk County (Northwest)--Smithtown Town",53.698,1 
"36","03304","NY","Suffolk County (North Central)--Brookhaven Town (North)",65.581,1 
"36","03305","NY","Suffolk County (East)",348.246,1 
"36","03306","NY","Suffolk County (South Central)--Brookhaven Town (South)",120.647,1 
"36","03307","NY","Suffolk County (Central)--Brookhaven Town (Central)",44.497,1 
"36","03308","NY","Suffolk County (Central)--Brookhaven Town (West Central)",28.826,1 
"36","03309","NY","Suffolk County (Central)--Islip Town (East)",41.637,1 
"36","03310","NY","Suffolk County (Central)--Islip Town (Northwest)",28.149,1 
"36","03311","NY","Suffolk County (Southwest)--Islip Town (South)",34.327,1 
"36","03312","NY","Suffolk County (Southwest)--Babylon Town (Southeast)",25.056,1 
"36","03313","NY","Suffolk County (West Central)--Babylon Town (Northwest)",27.263,1 
"36","03701","NY","NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge",3.418,1 
"36","03702","NY","NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn",6.743,1 
"36","03703","NY","NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville",9.386,1 
"36","03704","NY","NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia",3.807,1 
"36","03705","NY","NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont",4.371,1 
"36","03706","NY","NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood",1.571,1 
"36","03707","NY","NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope",1.51,1 
"36","03708","NY","NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden",1.985,1 
"36","03709","NY","NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester",4.447,1 
"36","03710","NY","NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose",4.857,1 
"36","03801","NY","NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill",2.983,1 
"36","03802","NY","NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem",1.689,1 
"36","03803","NY","NYC-Manhattan Community District 10--Central Harlem",1.447,1 
"36","03804","NY","NYC-Manhattan Community District 11--East Harlem",2.314,1 
"36","03805","NY","NYC-Manhattan Community District 8--Upper East Side",2.018,1 
"36","03806","NY","NYC-Manhattan Community District 7--Upper West Side & West Side",2.951,1 
"36","03807","NY","NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District",3.073,1 
"36","03808","NY","NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town",1.641,1 
"36","03809","NY","NYC-Manhattan Community District 3--Chinatown & Lower East Side",1.747,1 
"36","03810","NY","NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho",2.965,1 
"36","03901","NY","NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale",24.5,1 
"36","03902","NY","NYC-Staten Island Community District 2--New Springville & South Beach",19.824,1 
"36","03903","NY","NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariners Harbor",14.047,1 
"36","04001","NY","NYC-Brooklyn Community District 1--Greenpoint & Williamsburg",4.107,1 
"36","04002","NY","NYC-Brooklyn Community District 4--Bushwick",2.53,1 
"36","04003","NY","NYC-Brooklyn Community District 3--Bedford-Stuyvesant",2.297,1 
"36","04004","NY","NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene",3.108,1 
"36","04005","NY","NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook",4.004,1 
"36","04006","NY","NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights",2.223,1 
"36","04007","NY","NYC-Brooklyn Community District 16--Brownsville & Ocean Hill",2.59,1 
"36","04008","NY","NYC-Brooklyn Community District 5--East New York & Starrett City",5.906,1 
"36","04009","NY","NYC-Brooklyn Community District 18--Canarsie & Flatlands",13.723,1 
"36","04010","NY","NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby",3.079,1 
"36","04011","NY","NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate",1.708,1 
"36","04012","NY","NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace",4.159,1 
"36","04013","NY","NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights",3.884,1 
"36","04014","NY","NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway",3.145,1 
"36","04015","NY","NYC-Brooklyn Community District 14--Flatbush & Midwood",2.907,1 
"36","04016","NY","NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest",4.338,1 
"36","04017","NY","NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach",3.705,1 
"36","04018","NY","NYC-Brooklyn Community District 13--Brighton Beach & Coney Island",3.403,1 
"36","04101","NY","NYC-Queens Community District 1--Astoria & Long Island City",5.107,1 
"36","04102","NY","NYC-Queens Community District 3--Jackson Heights & North Corona",4.065,1 
"36","04103","NY","NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone",11.746,1 
"36","04104","NY","NYC-Queens Community District 11--Bayside, Douglaston & Little Neck",9.319,1 
"36","04105","NY","NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale",19.656,1 
"36","04106","NY","NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest",7.441,1 
"36","04107","NY","NYC-Queens Community District 4--Elmhurst & South Corona",3.649,1 
"36","04108","NY","NYC-Queens Community District 6--Forest Hills & Rego Park",2.787,1 
"36","04109","NY","NYC-Queens Community District 2--Sunnyside & Woodside",5.972,1 
"36","04110","NY","NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village",7.324,1 
"36","04111","NY","NYC-Queens Community District 9--Richmond Hill & Woodhaven",4.754,1 
"36","04112","NY","NYC-Queens Community District 12--Jamaica, Hollis & St. Albans",9.265,1 
"36","04113","NY","NYC-Queens Community District 10--Howard Beach & Ozone Park",6.135,1 
"36","04114","NY","NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel",11.313,1 
"37","00100","NC","Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",1519.799,1 
"37","00200","NC","Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",1521.504,1 
"37","00300","NC","Rockingham & Stokes Counties",1014.408,1 
"37","00400","NC","Granville, Person & Caswell Counties",1348.813,1 
"37","00500","NC","Franklin, Vance & Warren (West) Counties",994.929,1 
"37","00600","NC","Halifax, Hertford, Northampton & Warren (East) Counties",1792.462,1 
